text,quadruples
"The service was great, as we arrived we rented a scooter and it arrived in 20-40 minutes. The owner, Peter, has great PR skills and is to be expected, being in Bali for over 50 years. The rooms are huge, really huge, cleaning them every day. The big pool was really nice, in my opinion it could use a couple of lights in that area or some lights in the pool, after a long day trek in Ubud area it's nice a swim, however it's really dark there. Definitely a must try resort.","[{'aspect': 'service', 'polarity': 'POS', 'opinion': 'great', 'category': 'SERVICE#GENERAL'}, {'aspect': 'rooms', 'polarity': 'POS', 'opinion': 'huge', 'category': 'ROOM#SPACE'}, {'aspect': 'big pool', 'polarity': 'POS', 'opinion': 'nice', 'category': 'FACILITY#POOL'}, {'aspect': 'resort', 'polarity': 'POS', 'opinion': 'must try', 'category': 'HOTEL#GENERAL'}]"
"The WiFi was hit or miss, there were times that we couldn't connect or the speeds were slow, and in the breakfast area you didn't catch a signal . The pool could use some reconditioning, there's some moss and some of the kit came out, don't get me wrong, we stayed in the pool more than 6 hours in our last day, it's really great.","[{'aspect': 'WiFi', 'polarity': 'NEG', 'opinion': 'hit or miss', 'category': 'FACILITY#WIFI'}, {'aspect': 'speeds', 'polarity': 'NEG', 'opinion': 'slow', 'category': 'FACILITY#WIFI'}, {'aspect': 'pool', 'polarity': 'NEG', 'opinion': 'could use some reconditioning', 'category': 'FACILITY#POOL'}]"
"The service was great, as we arrived we rented a scooter and it arrived in 20-40 minutes. The owner, Peter, has great PR skills and is to be expected, being in Bali for over 50 years.
The rooms are huge, really huge, cleaning them every day.
The big pool was really nice, in my opinion it could use a couple of lights in that area or some lights in the pool, after a long day trek in Ubud area it's nice a swim, however it's really dark there.
Definitely a must try resort.","[{'aspect': 'service', 'polarity': 'POS', 'opinion': 'great', 'category': 'SERVICE#GENERAL'}, {'aspect': 'rooms', 'polarity': 'POS', 'opinion': 'huge', 'category': 'ROOM#SPACE'}, {'aspect': 'big pool', 'polarity': 'POS', 'opinion': 'nice', 'category': 'FACILITY#POOL'}, {'aspect': 'resort', 'polarity': 'POS', 'opinion': 'must try', 'category': 'HOTEL#GENERAL'}]"
"The WiFi was hit or miss, there were times that we couldn't connect or the speeds were slow, and in the breakfast area you didn't catch a signal .
The pool could use some reconditioning, there's some moss and some of the kit came out, don't get me wrong, we stayed in the pool more than 6 hours in our last day, it's really great.","[{'aspect': 'WiFi', 'polarity': 'NEG', 'opinion': 'hit or miss', 'category': 'FACILITY#WIFI'}, {'aspect': 'speeds', 'polarity': 'NEG', 'opinion': 'slow', 'category': 'FACILITY#WIFI'}, {'aspect': 'pool', 'polarity': 'NEG', 'opinion': 'could use some reconditioning', 'category': 'FACILITY#POOL'}]"
"Nice view , it was clean in the room.","[{'aspect': 'view', 'polarity': 'POS', 'opinion': 'Nice', 'category': 'LOCATION#VIEW'}, {'aspect': 'room', 'polarity': 'POS', 'opinion': 'clean', 'category': 'ROOM#CLEANLINESS'}]"
"The internet connection was really poor 
All the time i had strange feeling ,couldn't sleep at all ,though we had comfortable bed.I've found that place creepy and maybe haunted","[{'aspect': 'internet connection', 'polarity': 'NEG', 'opinion': 'poor', 'category': 'FACILITY#WIFI'}, {'aspect': 'bed', 'polarity': 'POS', 'opinion': 'comfortable', 'category': 'ROOM#BED'}]"
the view of the jungle was breathtaking. staff was very friendly. Breakfast menu had several options.,"[{'aspect': 'view', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'LOCATION#VIEW'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'Breakfast menu', 'polarity': 'POS', 'opinion': 'had several options', 'category': 'FOOD#CHOICE'}]"
I booked a room. should have booked a villa!  do yourself a favor and splurge on a villa,"[{'aspect': 'room', 'polarity': 'NEG', 'opinion': 'booked', 'category': 'ROOM#GENERAL'}]"
Great location with beautiful views and really friendly and helpful staff,"[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'Great', 'category': 'LOCATION#GENERAL'}, {'aspect': 'views', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'LOCATION#VIEW'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}]"
Food (lunch and dinner) could be a bit better and portions a bit bigger. Wifi could be better too.,"[{'aspect': 'Food', 'polarity': 'NEG', 'opinion': 'could be a bit better', 'category': 'FOOD#TASTE'}, {'aspect': 'lunch', 'polarity': 'NEG', 'opinion': 'could be a bit better', 'category': 'FOOD#TASTE'}, {'aspect': 'dinner', 'polarity': 'NEG', 'opinion': 'could be a bit bigger', 'category': 'FOOD#TASTE'}, {'aspect': 'portions', 'polarity': 'NEG', 'opinion': 'bigger', 'category': 'FOOD#CHOICE'}, {'aspect': 'Wifi', 'polarity': 'NEG', 'opinion': 'could be better', 'category': 'FACILITY#WIFI'}]"
Nice view in the jungle!The hotel is so authentic and art!,"[{'aspect': 'view', 'polarity': 'POS', 'opinion': 'Nice', 'category': 'LOCATION#VIEW'}, {'aspect': 'hotel', 'polarity': 'POS', 'opinion': 'art', 'category': 'HOTEL#AMBIENCE'}]"
"The pool was not so clean,the location is far away from everything!Very bad wi-fi","[{'aspect': 'pool', 'polarity': 'NEG', 'opinion': 'not so clean', 'category': 'FACILITY#POOL'}, {'aspect': 'location', 'polarity': 'NEG', 'opinion': 'far away from everything', 'category': 'LOCATION#GENERAL'}, {'aspect': 'wifi', 'polarity': 'NEG', 'opinion': 'bad', 'category': 'FACILITY#WIFI'}]"
"clean, tidy and a beautiful place to stay","[{'aspect': 'place to stay', 'polarity': 'POS', 'opinion': 'clean', 'category': 'HOTEL#CLEANLINESS'}]"
"beautiful location, splendid art gallery and attentive staff","[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'LOCATION#GENERAL'}, {'aspect': 'art gallery', 'polarity': 'POS', 'opinion': 'spacious', 'category': 'FACILITY#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'attentive', 'category': 'SERVICE#HOSPITALITY'}]"
"mediocre choice  of food, due to very few guests.breakfast however is good","[{'aspect': 'choice of food', 'polarity': 'NEG', 'opinion': 'mediocre', 'category': 'FOOD#CHOICE'}, {'aspect': 'guests', 'polarity': 'NEG', 'opinion': 'very few', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'breakfast', 'polarity': 'POS', 'opinion': 'good', 'category': 'FOOD#TASTE'}]"
I liked the place for a couple days but it was too far out n nothing much to do,"[{'aspect': 'place', 'polarity': 'POS', 'opinion': 'liked', 'category': 'HOTEL#GENERAL'}]"
"The place was far too quiet , nothing to do after 5pm","[{'aspect': 'place', 'polarity': 'NEG', 'opinion': 'quiet', 'category': 'HOTEL#EXPERIENCE'}]"
Restaurante prices very expensive,"[{'aspect': 'Restaurante prices', 'polarity': 'NEG', 'opinion': 'expensive', 'category': 'HOTEL#PRICE'}]"
"perfect place perfect staff , helpful , amazing views","[{'aspect': 'place', 'polarity': 'POS', 'opinion': 'perfect', 'category': 'HOTEL#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'perfect', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'views', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'SERVICE#HOSPITALITY'}]"
bed sheets and covers cleanliness,"[{'aspect': 'bed sheets', 'polarity': 'NEU', 'opinion': 'cleanliness', 'category': 'ROOM#BED'}, {'aspect': 'covers cleanliness', 'polarity': 'NEU', 'opinion': 'cleanliness', 'category': 'ROOM#CLEANLINESS'}]"
the terrace in my villa was spacious,"[{'aspect': 'terrace', 'polarity': 'POS', 'opinion': 'spacious', 'category': 'ROOM#SPACE'}]"
"pillows, bathroom accessories","[{'aspect': 'pillows', 'polarity': 'POS', 'opinion': 'pillows', 'category': 'ROOM#BED'}, {'aspect': 'bathroom accessories', 'polarity': 'POS', 'opinion': 'pillows', 'category': 'ROOM#BATHROOM'}]"
"Pools are useless, they are so dirty that even animals don’t drink from them. Rooms are dirty, smells very bad. Their facilities like bar prices are soo high and the places again are dirty and very weird. The gym is … 2x2 square meters with 2 dumbbells with rust.
Surprise there is no welcome drink.. every other place has.
No idea how this hotel has 5 stars, it should have max 2.","[{'aspect': 'Pools', 'polarity': 'NEG', 'opinion': 'useless', 'category': 'FACILITY#POOL'}, {'aspect': 'Rooms', 'polarity': 'NEG', 'opinion': 'dirty', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'facilities', 'polarity': 'NEG', 'opinion': 'high', 'category': 'FACILITY#GENERAL'}, {'aspect': 'bar prices', 'polarity': 'NEG', 'opinion': 'high', 'category': 'HOTEL#PRICE'}, {'aspect': 'places', 'polarity': 'NEG', 'opinion': 'dirty', 'category': 'HOTEL#CLEANLINESS'}, {'aspect': 'gym', 'polarity': 'NEG', 'opinion': '2x2 square meters', 'category': 'FACILITY#GENERAL'}, {'aspect': 'welcome drink', 'polarity': 'NEG', 'opinion': 'no', 'category': 'FOOD#GENERAL'}]"
Lovely staff and beautiful in nature and waterfall location - the art was lovely  and nice size room,"[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'Lovely', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'nature', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'LOCATION#VIEW'}, {'aspect': 'waterfall location', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'LOCATION#VIEW'}, {'aspect': 'art', 'polarity': 'POS', 'opinion': 'lovely', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'size room', 'polarity': 'POS', 'opinion': 'nice', 'category': 'ROOM#SPACE'}]"
Wifi kept cutting off upstairs,"[{'aspect': 'Wifi', 'polarity': 'NEG', 'opinion': 'cut off', 'category': 'FACILITY#WIFI'}]"
Staff was kind and helpful,"[{'aspect': 'Staff', 'polarity': 'POS', 'opinion': 'kind', 'category': 'SERVICE#HOSPITALITY'}]"
The Hotel is really far away. Only cold water in the shower. Maybe this place has been 5 star hotel 20 years ago but not anymore.,"[{'aspect': 'shower', 'polarity': 'NEG', 'opinion': 'cold water', 'category': 'ROOM#BATHROOM'}, {'aspect': 'Hotel', 'polarity': 'NEG', 'opinion': 'far away', 'category': 'LOCATION#NEARBY_AMENITIES'}]"
Those who like the Art Resort concept may like this property.  Enough Parking Space.,"[{'aspect': 'parking Space', 'polarity': 'POS', 'opinion': 'Enough', 'category': 'ROOM#SPACE'}, {'aspect': 'Attack', 'polarity': 'POS', 'opinion': 'Enough', 'category': 'HOTEL#GENERAL'}]"
"Main door has peep holes, worn out towels, limited breakfast, Keys are not working. AC not cooling enough because of large room and split AC.","[{'aspect': 'Main door', 'polarity': 'NEG', 'opinion': 'peep holes', 'category': 'ROOM#MAINTAIN'}, {'aspect': 'towels', 'polarity': 'NEG', 'opinion': 'worn out', 'category': 'ROOM#BATHROOM'}, {'aspect': 'breakfast', 'polarity': 'NEG', 'opinion': 'limited', 'category': 'FOOD#CHOICE'}, {'aspect': 'Keys', 'polarity': 'NEG', 'opinion': 'not working', 'category': 'ROOM#MAINTAIN'}, {'aspect': 'AC', 'polarity': 'NEG', 'opinion': 'not cooling', 'category': 'ROOM#AIRCON'}]"
"The accommodation did not meet our expectations.  The hotel was marketed to me as a 5-star hotel, but in reality the accommodation was more like a hostel.  Private villas are certainly better than just a room, but still. We didn't get warm water from the shower on two nights. The host offered free water bottles, but each time they were pre-opened bottles. The air conditioning was not working properly, room was too hot to sleep. We were always required to leave the room key at the reception if we left the hotel (this is a nice idea, but the keys were available to anyone in the open space.) We decided to go somewhere else to spend our vacation. Although we informed the Tanah Merah host about all the problems but they saw no problem at all and did not refund anything for the remaining nights.. In summary, I could say that the place had a lot of flaws to be 5-star level and basic things have not been fixed, for example lighting and broken tiles in the swimming pool etc.","[{'aspect': 'place', 'polarity': 'NEG', 'opinion': 'faws', 'category': 'HOTEL#GENERAL'}, {'aspect': 'lighting', 'polarity': 'NEG', 'opinion': 'broken', 'category': 'ROOM#AMBIENCE'}, {'aspect': 'tiles', 'polarity': 'NEG', 'opinion': 'broken', 'category': 'ROOM#MAINTAIN'}, {'aspect': 'swimming pool', 'polarity': 'NEG', 'opinion': 'broken', 'category': 'FACILITY#POOL'}]"
Breakfast was set menu. Could have been better if it is Buffet,"[{'aspect': 'Breakfast', 'polarity': 'NEG', 'opinion': 'set menu', 'category': 'FOOD#CHOICE'}, {'aspect': 'Breakfast', 'polarity': 'NEG', 'opinion': 'could have been better', 'category': 'FOOD#CHOICE'}]"
the staff were laovely and the view was stunning,"[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'laovely', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'stunning', 'category': 'ROOM#VIEW'}]"
"The rooms were not 5 star, not even close, very old and run down and unclean, the rooms smelt","[{'aspect': 'rooms', 'polarity': 'NEG', 'opinion': 'not 5 star', 'category': 'ROOM#GENERAL'}, {'aspect': 'rooms', 'polarity': 'NEG', 'opinion': 'old', 'category': 'ROOM#AMBIENCE'}]"
"Amazing views from the villa, inside was beautifully architectural, food was fantastic and the staff were so helpful and friendly during our stay","[{'aspect': 'views', 'polarity': 'POS', 'opinion': 'Amazing', 'category': 'LOCATION#VIEW'}, {'aspect': 'food', 'polarity': 'POS', 'opinion': 'fantastic', 'category': 'FOOD#TASTE'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'helpful', 'category': 'SERVICE#HOSPITALITY'}]"
Nothing everything was amazing,"[{'aspect': 'Everything', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'HOTEL#GENERAL'}, {'aspect': 'Everything', 'polarity': 'POS', 'opinion': 'Nothing', 'category': 'HOTEL#GENERAL'}]"
"Like the name suggests, the place as indeed very artsy. there was a huge gallery that also served as a restaurant that had just opened, very beautiful. 
Our room itself was so aesthetically pleasing, ,so warm & vibrant. our pool was on the edge, overlooking the forest. absolutely beautiful. 
Staffs were extremely engaging & helpful.","[{'aspect': 'place', 'polarity': 'POS', 'opinion': 'artsy', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'room', 'polarity': 'POS', 'opinion': 'aesthetically pleasing', 'category': 'ROOM#AMBIENCE'}, {'aspect': 'pool', 'polarity': 'POS', 'opinion': 'warm', 'category': 'ROOM#AMBIENCE'}, {'aspect': 'Staffs', 'polarity': 'POS', 'opinion': 'vibrant', 'category': 'FACILITY#POOL'}]"
"Everything was great, food was on point every time 👍","[{'aspect': 'Everything', 'polarity': 'POS', 'opinion': 'great', 'category': 'HOTEL#GENERAL'}, {'aspect': 'food', 'polarity': 'POS', 'opinion': 'on point', 'category': 'FOOD#TASTE'}]"
A beautiful peaceful place with the friendliest and most accommodating staff,"[{'aspect': 'place', 'polarity': 'POS', 'opinion': 'beautiful peaceful', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}]"
Hot water took long to come out of the taps,"[{'aspect': 'Hot water', 'polarity': 'NEG', 'opinion': 'take long to come out of the taps', 'category': 'ROOM#BATHROOM'}]"
The swimming pools and the staff,"[{'aspect': 'swimming pools', 'polarity': 'POS', 'opinion': 'staff', 'category': 'FACILITY#POOL'}]"
"This is certainly not a 5-star hotel but more akin to a 1-star, the bathroom smelled bad, too noisy (we were all in neighboring rooms), poorly maintained with aging decoration in the room.","[{'aspect': 'bathroom', 'polarity': 'NEG', 'opinion': 'smelled bad', 'category': 'ROOM#BATHROOM'}, {'aspect': 'decoration', 'polarity': 'NEG', 'opinion': 'noisy', 'category': 'ROOM#BATHROOM'}, {'aspect': 'room', 'polarity': 'NEG', 'opinion': 'aging', 'category': 'ROOM#AMBIENCE'}]"
The best thing is the view. The tropical forest and roaring of river in the canyon are great.,"[{'aspect': 'view', 'polarity': 'POS', 'opinion': 'best thing', 'category': 'LOCATION#VIEW'}]"
"The villa was not in the best condition: some lights were not working, plugs and switchers were situated in not very convenient places. It was quite dark in the room.","[{'aspect': 'villa', 'polarity': 'NEG', 'opinion': 'not in the best condition', 'category': 'HOTEL#MAINTAIN'}, {'aspect': 'lights', 'polarity': 'NEG', 'opinion': 'not working', 'category': 'ROOM#AMBIENCE'}, {'aspect': 'plugs', 'polarity': 'NEG', 'opinion': 'not very convenient places', 'category': 'ROOM#AMENITIES'}, {'aspect': 'switchers', 'polarity': 'NEG', 'opinion': 'not very convenient places', 'category': 'ROOM#AMENITIES'}, {'aspect': 'room', 'polarity': 'NEG', 'opinion': 'dark', 'category': 'ROOM#AMBIENCE'}]"
The traditional Balinese architecture,"[{'aspect': 'traditional Balinese architecture', 'polarity': 'POS', 'opinion': 'The traditional', 'category': 'HOTEL#AMBIENCE'}]"
A little bit run down,"[{'aspect': 'hotel', 'polarity': 'NEG', 'opinion': 'run down', 'category': 'HOTEL#GENERAL'}, {'aspect': 'room', 'polarity': 'NEG', 'opinion': 'run down', 'category': 'ROOM#GENERAL'}]"
"The gardens were stunning and the staff were incredibly personable, accommodating and friendly. The air conditioning unit suffered a malfunction whilst I was there which can't be helped but the response time in getting it fixed was extraordinary having taken it down whilst I was out and repaired it in a matter of hours. This is testament to the efforts of the people there to make this place a great stay. Thank you SO much to the staff at the resort, they really made the experience for me.","[{'aspect': 'gardens', 'polarity': 'POS', 'opinion': 'stunning', 'category': 'FACILITY#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'personable', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'air conditioning unit', 'polarity': 'NEG', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'response time', 'polarity': 'POS', 'opinion': 'mishape', 'category': 'ROOM#AIRCON'}]"
