text,real_labels,predicted_labels
Cheap place .,"[{""aspect"": ""place"", ""opinion"": ""Cheap"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""place"", ""polarity"": ""POS"", ""opinion"": ""Cheap"", ""category"": ""HOTEL#PRICE""}]"
Clean and modern hotel with great amenities such as free mountain bike hire to guests .,"[{""aspect"": ""hotel"", ""opinion"": ""Clean"", ""polarity"": ""POS"", ""category"": ""HOTEL#CLEANLINESS""}, {""aspect"": ""hotel"", ""opinion"": ""and"", ""polarity"": ""POS"", ""category"": ""HOTEL#GENERAL""}, {""aspect"": ""amenities"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""ROOM#AMENITIES""}]","[{""aspect"": ""hotel"", ""polarity"": ""POS"", ""opinion"": ""modern"", ""category"": ""EXPERIENCE,AMBIENCE""}, {""aspect"": ""amenities"", ""polarity"": ""POS"", ""opinion"": ""Clean"", ""category"": ""HOTEL#CLEANLINESS""}]"
Only complain wa the wifi was slow slow I would recommend this hotel .,"[{""aspect"": ""wifi"", ""opinion"": ""slow"", ""polarity"": ""NEG"", ""category"": ""FACILITY#WIFI""}]","[{""aspect"": ""wifi"", ""polarity"": ""NEG"", ""opinion"": ""slow slow"", ""category"": ""FACILITY#WIFI""}]"
if you ever stay at airasia ' s tune hotel then you can imagine the size of the room and its simplicity .,"[{""aspect"": ""room"", ""opinion"": ""simplicity"", ""polarity"": ""POS"", ""category"": ""ROOM#GENERAL""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""simple"", ""category"": ""ROOM#SPACE""}]"
"but for the price , sure it ' s reasonable and you get breakfast as well .","[{""aspect"": ""price"", ""opinion"": ""reasonable"", ""polarity"": ""NEU"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""breakfast"", ""opinion"": ""get"", ""polarity"": ""POS"", ""category"": ""FOOD#GENERAL""}]","[{""aspect"": ""price"", ""polarity"": ""POS"", ""opinion"": ""reasonable"", ""category"": ""HOTEL#PRICE""}]"
walkable to seminyak beach but you do need car / motorbike to explore the area to find good restaurant .,"[{""aspect"": ""beach"", ""opinion"": ""walkable"", ""polarity"": ""POS"", ""category"": ""LOCATION#ATTRACTIONS""}, {""aspect"": ""restaurant"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""LOCATION#GENERAL""}]","[{""aspect"": ""seminyak beach"", ""polarity"": ""POS"", ""opinion"": ""walkable"", ""category"": ""LOCATION#ATTRACTIONS""}, {""aspect"": ""restaurant"", ""polarity"": ""NEG"", ""opinion"": ""good"", ""category"": ""LOCATION#NEARBY_AMENITIES""}]"
We got the comfortable room .,"[{""aspect"": ""room"", ""opinion"": ""comfortable"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""comfortable"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
Good service and friendly staff .,"[{""aspect"": ""service"", ""opinion"": ""Good"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""staff"", ""opinion"": ""friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""service"", ""polarity"": ""POS"", ""opinion"": ""Good"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""friendly"", ""category"": ""SERVICE#GENERAL""}]"
Overall is good place to stay around seminyak .,"[{""aspect"": ""place"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""place"", ""polarity"": ""POS"", ""opinion"": ""good"", ""category"": ""HOTEL#GENERAL""}]"
Staff were very friendly and nothing was much trouble .,"[{""aspect"": ""Staff"", ""opinion"": ""friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""Staff"", ""polarity"": ""POS"", ""opinion"": ""friendly"", ""category"": ""SERVICE#GENERAL""}]"
"Our room was a bit dated and it was a musty smell , ants running on the wall .","[{""aspect"": ""room"", ""opinion"": ""dated"", ""polarity"": ""NEG"", ""category"": ""EXPERIENCE,AMBIENCE""}, {""aspect"": ""smell"", ""opinion"": ""musty"", ""polarity"": ""NEG"", ""category"": ""ROOM#CLEANLINESS""}]","[{""aspect"": ""room"", ""polarity"": ""NEG"", ""opinion"": ""dated"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
Shower tap was loose but it didn ' t really bother us .,"[{""aspect"": ""Shower tap"", ""opinion"": ""loose"", ""polarity"": ""NEG"", ""category"": ""ROOM#BATHROOM""}]","[{""aspect"": ""Shower tap"", ""polarity"": ""NEG"", ""opinion"": ""loose"", ""category"": ""ROOM#BATHROOM""}]"
For the price that we paid we are very happy for our stay .,"[{""aspect"": ""price"", ""opinion"": ""happy"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""price"", ""polarity"": ""POS"", ""opinion"": ""happy"", ""category"": ""HOTEL#PRICE""}]"
Good location and would definitely recommend this hotel for travellers on a budget ! .,"[{""aspect"": ""location"", ""opinion"": ""Good"", ""polarity"": ""POS"", ""category"": ""LOCATION#GENERAL""}]","[{""aspect"": ""location"", ""polarity"": ""POS"", ""opinion"": ""Good"", ""category"": ""LOCATION#GENERAL""}, {""aspect"": ""hotel"", ""polarity"": ""POS"", ""opinion"": ""recommend"", ""category"": ""HOTEL#GENERAL""}]"
"Everything was great , other than the shower pressure ! Construction on the new restaurant was quite loud but when that ' s finished it should be all good .","[{""aspect"": ""restaurant"", ""opinion"": ""loud"", ""polarity"": ""NEG"", ""category"": ""FOOD#GENERAL""}]","[{""aspect"": ""shower pressure"", ""polarity"": ""NEG"", ""opinion"": ""other than"", ""category"": ""ROOM#BATHROOM""}, {""aspect"": ""restaurant"", ""polarity"": ""NEG"", ""opinion"": ""loud"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
"Friendly staff , always smiling and ready to help .","[{""aspect"": ""staff"", ""opinion"": ""Friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""staff"", ""opinion"": ""always smiling"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""Friendly"", ""category"": ""SERVICE#GENERAL""}]"
"The location of the hotel is great - close to the beach and many places to shop , eat or go out for a drink .","[{""aspect"": ""location"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""LOCATION#GENERAL""}, {""aspect"": ""beach"", ""opinion"": ""close"", ""polarity"": ""POS"", ""category"": ""LOCATION#ATTRACTIONS""}]","[{""aspect"": ""location"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""LOCATION#GENERAL""}, {""aspect"": ""beach"", ""polarity"": ""POS"", ""opinion"": ""close"", ""category"": ""LOCATION#ATTRACTIONS""}, {""aspect"": ""shop"", ""polarity"": ""POS"", ""opinion"": ""close"", ""category"": ""LOCATION#NEARBY_AMENITIES""}, {""aspect"": ""eat"", ""polarity"": ""POS"", ""opinion"": ""close"", ""category"": ""LOCATION#NEARBY_AMENITIES""}, {""aspect"": ""go out"", ""polarity"": ""POS"", ""opinion"": ""close"", ""category"": ""LOCATION#ENTERTAINMENT""}]"
The rooms are small but very clean with comfortable beds .,"[{""aspect"": ""rooms"", ""opinion"": ""small"", ""polarity"": ""NEG"", ""category"": ""ROOM#SPACE""}, {""aspect"": ""rooms"", ""opinion"": ""clean"", ""polarity"": ""NEG"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""beds"", ""opinion"": ""comfortable"", ""polarity"": ""POS"", ""category"": ""ROOM#BED""}]","[{""aspect"": ""rooms"", ""polarity"": ""NEG"", ""opinion"": ""small"", ""category"": ""ROOM#SPACE""}, {""aspect"": ""beds"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""ROOM#CLEANLINESS""}]"
The staff is all extremely friendly ( with the exception of one girl who works in the restaurant and was always rude during breakfast .,"[{""aspect"": ""staff"", ""opinion"": ""friendly"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""staff"", ""opinion"": ""rude"", ""polarity"": ""NEG"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""friendly"", ""category"": ""SERVICE#GENERAL""}]"
Very nice hotel with a good location .,"[{""aspect"": ""hotel"", ""opinion"": ""nice"", ""polarity"": ""POS"", ""category"": ""HOTEL#GENERAL""}, {""aspect"": ""location"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""LOCATION#GENERAL""}]","[{""aspect"": ""hotel"", ""polarity"": ""POS"", ""opinion"": ""nice"", ""category"": ""HOTEL#GENERAL""}, {""aspect"": ""location"", ""polarity"": ""POS"", ""opinion"": ""good"", ""category"": ""LOCATION#GENERAL""}]"
"Near to La Plancha beach , double six and so much night club around this hotel .","[{""aspect"": ""beach"", ""opinion"": ""Near"", ""polarity"": ""POS"", ""category"": ""LOCATION#ATTRACTIONS""}, {""aspect"": ""night club"", ""opinion"": ""Near"", ""polarity"": ""POS"", ""category"": ""LOCATION#ENTERTAINMENT""}]","[{""aspect"": ""La Plancha beach"", ""polarity"": ""POS"", ""opinion"": ""Near"", ""category"": ""LOCATION#ATTRACTIONS""}, {""aspect"": ""night club"", ""polarity"": ""POS"", ""opinion"": ""Near"", ""category"": ""LOCATION#ENTERTAINMENT""}]"
Valueable price .,"[{""aspect"": ""price"", ""opinion"": ""Valueable"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""price"", ""polarity"": ""POS"", ""opinion"": ""Valueable"", ""category"": ""HOTEL#PRICE""}]"
"The room is small , but its fine enough for 2 persons .","[{""aspect"": ""room"", ""opinion"": ""small"", ""polarity"": ""NEG"", ""category"": ""ROOM#SPACE""}, {""aspect"": ""room"", ""opinion"": ""fine"", ""polarity"": ""NEG"", ""category"": ""ROOM#GENERAL""}]","[{""aspect"": ""room"", ""polarity"": ""NEG"", ""opinion"": ""small"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
Clean room n helpful staff .,"[{""aspect"": ""room"", ""opinion"": ""Clean"", ""polarity"": ""NEG"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""staff"", ""opinion"": ""helpful"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""Clean"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""helpful"", ""category"": ""SERVICE#GENERAL""}]"
"this place was okey , if you need a place to sleep .","[{""aspect"": ""place"", ""opinion"": ""okey"", ""polarity"": ""NEU"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""place"", ""polarity"": ""POS"", ""opinion"": ""okey"", ""category"": ""HOTEL#GENERAL""}]"
our room was very small and we had a window a a size of a cyclop .,"[{""aspect"": ""room"", ""opinion"": ""small"", ""polarity"": ""NEG"", ""category"": ""ROOM#SPACE""}, {""aspect"": ""window"", ""opinion"": ""size of a cyclop"", ""polarity"": ""NEG"", ""category"": ""ROOM#WINDOW""}]","[{""aspect"": ""room"", ""polarity"": ""NEG"", ""opinion"": ""small"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
Looking forward to staying at this hotel with a group of friends in July and decided to try it out in january .,"[{""aspect"": ""hotel"", ""opinion"": ""Looking forward"", ""polarity"": ""POS"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""hotel"", ""polarity"": ""POS"", ""opinion"": ""Looking forward"", ""category"": ""HOTEL#GENERAL""}]"
"The room was only big enough for one suitcase on the floor , the bathroom had an awful smell and the noise from the street made for a sleepless night .","[{""aspect"": ""room"", ""opinion"": ""big enough for one"", ""polarity"": ""NEG"", ""category"": ""ROOM#SPACE""}, {""aspect"": ""bathroom"", ""opinion"": ""awful smell"", ""polarity"": ""NEG"", ""category"": ""ROOM#BATHROOM""}, {""aspect"": ""noise"", ""opinion"": ""sleepless"", ""polarity"": ""NEG"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""big"", ""category"": ""ROOM#SPACE""}, {""aspect"": ""bathroom"", ""polarity"": ""NEG"", ""opinion"": ""awful smell"", ""category"": ""ROOM#BATHROOM""}, {""aspect"": ""noise"", ""polarity"": ""NEG"", ""opinion"": ""noise"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
The room is too small max for 2 person .,"[{""aspect"": ""room"", ""opinion"": ""too small"", ""polarity"": ""NEG"", ""category"": ""ROOM#SPACE""}]","[{""aspect"": ""room"", ""polarity"": ""NEG"", ""opinion"": ""small"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
the window cant see outside because they put higher n very small .,"[{""aspect"": ""window"", ""opinion"": ""cant see"", ""polarity"": ""NEG"", ""category"": ""ROOM#WINDOW""}]","[{""aspect"": ""window"", ""polarity"": ""NEG"", ""opinion"": ""cant see outside"", ""category"": ""ROOM#VIEW""}]"
"no bath kit only towel , shampoo n soap .","[{""aspect"": ""bath kit"", ""opinion"": ""no"", ""polarity"": ""NEG"", ""category"": ""ROOM#AMENITIES""}, {""aspect"": ""towel"", ""opinion"": ""only"", ""polarity"": ""NEU"", ""category"": ""ROOM#AMENITIES""}]","[{""aspect"": ""bath kit"", ""polarity"": ""NEG"", ""opinion"": ""no"", ""category"": ""ROOM#BATHROOM""}]"
the pool also small .,"[{""aspect"": ""pool"", ""opinion"": ""small"", ""polarity"": ""NEG"", ""category"": ""FACILITY#POOL""}]","[{""aspect"": ""pool"", ""polarity"": ""NEG"", ""opinion"": ""small"", ""category"": ""FACILITY#POOL""}]"
Location great too .,"[{""aspect"": ""Location"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""LOCATION#GENERAL""}]","[{""aspect"": ""Location"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""LOCATION#GENERAL""}]"
Stayed here two nights to get our bearings after landing in Bali and can ' t really fault it for the price .,"[{""aspect"": ""price"", ""opinion"": ""can ' t really fault"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""price"", ""polarity"": ""POS"", ""opinion"": ""fault"", ""category"": ""HOTEL#PRICE""}]"
Breakfast not impressive .,"[{""aspect"": ""Breakfast"", ""opinion"": ""not impressive"", ""polarity"": ""NEU"", ""category"": ""FOOD#GENERAL""}]","[{""aspect"": ""Breakfast"", ""polarity"": ""NEG"", ""opinion"": ""not impressive"", ""category"": ""FOOD#TASTE""}]"
"Very new , clean and extremely good value for money .","[{""aspect"": ""value"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""money"", ""polarity"": ""POS"", ""opinion"": ""good value"", ""category"": ""HOTEL#PRICE""}]"
2 mins walking distance from the beach .,"[{""aspect"": ""beach"", ""opinion"": ""walking distance"", ""polarity"": ""POS"", ""category"": ""LOCATION#ATTRACTIONS""}]","[{""aspect"": ""beach"", ""polarity"": ""POS"", ""opinion"": ""2 mins walking distance"", ""category"": ""LOCATION#ATTRACTIONS""}]"
Good eating out options available nearby .,"[{""aspect"": ""eating out"", ""opinion"": ""options available"", ""polarity"": ""POS"", ""category"": ""LOCATION#ENTERTAINMENT""}]","[{""aspect"": ""eating out options"", ""polarity"": ""POS"", ""opinion"": ""Good"", ""category"": ""FOOD#GENERAL""}]"
Internet connection in my room was poor .,"[{""aspect"": ""Internet connection"", ""opinion"": ""poor"", ""polarity"": ""NEG"", ""category"": ""FACILITY#WIFI""}]","[{""aspect"": ""Internet connection"", ""polarity"": ""NEG"", ""opinion"": ""poor"", ""category"": ""FACILITY#WIFI""}]"
Spa was awesome .,"[{""aspect"": ""Spa"", ""opinion"": ""awesome"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""Spa"", ""polarity"": ""POS"", ""opinion"": ""awesome"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
"If you ever tried Tune hotel by AirAsia , well this hotel is just similiar , with nice excellent services , clean room even a bit small , with tv , air - con , hot water shower , but other value was they provide yummy food from the restaurant , quite cheap also .","[{""aspect"": ""services"", ""opinion"": ""nice"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""services"", ""opinion"": ""excellent"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""room"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""room"", ""opinion"": ""small"", ""polarity"": ""POS"", ""category"": ""ROOM#SPACE""}, {""aspect"": ""tv"", ""opinion"": ""with"", ""polarity"": ""NEU"", ""category"": ""ROOM#FACILITY""}, {""aspect"": ""con"", ""opinion"": ""with"", ""polarity"": ""NEU"", ""category"": ""HOTEL#GENERAL""}, {""aspect"": ""water shower"", ""opinion"": ""with"", ""polarity"": ""POS"", ""category"": ""ROOM#BATHROOM""}, {""aspect"": ""food"", ""opinion"": ""yummy"", ""polarity"": ""POS"", ""category"": ""FOOD#TASTE""}]","[{""aspect"": ""hotel"", ""polarity"": ""POS"", ""opinion"": ""simular"", ""category"": ""HOTEL#GENERAL""}, {""aspect"": ""services"", ""polarity"": ""POS"", ""opinion"": ""nice"", ""category"": ""SERVICE#GENERAL""}, {""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""tv"", ""polarity"": ""POS"", ""opinion"": ""with"", ""category"": ""ROOM#AMENITIES""}, {""aspect"": ""air - con"", ""polarity"": ""POS"", ""opinion"": ""hot water shower"", ""category"": ""ROOM#AIRCON""}, {""aspect"": ""hot water shower"", ""polarity"": ""POS"", ""opinion"": ""provide yummy food"", ""category"": ""ROOM#AMENITIES""}, {""aspect"": ""food"", ""polarity"": ""POS"", ""opinion"": ""yummy"", ""category"": ""FOOD#TASTE""}]"
The rooms was clean but very small .,"[{""aspect"": ""rooms"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}, {""aspect"": ""rooms"", ""opinion"": ""small"", ""polarity"": ""NEG"", ""category"": ""ROOM#SPACE""}]","[{""aspect"": ""rooms"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""ROOM#CLEANLINESS""}]"
The wifi in our room didn ' t work throughout my stay .,"[{""aspect"": ""wifi"", ""opinion"": ""didn ' t work"", ""polarity"": ""NEG"", ""category"": ""FACILITY#WIFI""}]","[{""aspect"": ""wifi"", ""polarity"": ""NEG"", ""opinion"": ""didn't work"", ""category"": ""FACILITY#WIFI""}]"
We stayed at Grandma ' s hotel only for a few nights but really enjoyed it .,"[{""aspect"": ""hotel"", ""opinion"": ""stayed"", ""polarity"": ""NEU"", ""category"": ""HOTEL#GENERAL""}]","[{""aspect"": ""hotel"", ""polarity"": ""POS"", ""opinion"": ""enjoyed"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
The location is great and the staff is quite helpful .,"[{""aspect"": ""location"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""LOCATION#GENERAL""}, {""aspect"": ""staff"", ""opinion"": ""helpful"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""location"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""LOCATION#GENERAL""}, {""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""helpful"", ""category"": ""SERVICE#GENERAL""}]"
"Although the rooms are very small , but quite new .","[{""aspect"": ""rooms"", ""opinion"": ""small"", ""polarity"": ""NEG"", ""category"": ""ROOM#SPACE""}, {""aspect"": ""rooms"", ""opinion"": ""new"", ""polarity"": ""POS"", ""category"": ""EXPERIENCE,AMBIENCE""}]","[{""aspect"": ""rooms"", ""polarity"": ""NEG"", ""opinion"": ""small"", ""category"": ""ROOM#SPACE""}]"
The design is good .,"[{""aspect"": ""design"", ""opinion"": ""good"", ""polarity"": ""POS"", ""category"": ""ROOM#GENERAL""}]","[{""aspect"": ""design"", ""polarity"": ""POS"", ""opinion"": ""good"", ""category"": ""EXPERIENCE,AMBIENCE""}]"
"Every detail is nice for a budget hotel , but the wi fi was poor , and they didn ' t have a shower cap , and the breakfast is not include in the price , they said the management is different , which is odd .","[{""aspect"": ""hotel"", ""opinion"": ""budget"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""wi fi"", ""opinion"": ""poor"", ""polarity"": ""NEG"", ""category"": ""FACILITY#WIFI""}, {""aspect"": ""shower cap"", ""opinion"": ""didn ' t have"", ""polarity"": ""NEG"", ""category"": ""ROOM#BATHROOM""}, {""aspect"": ""breakfast"", ""opinion"": ""not include"", ""polarity"": ""NEG"", ""category"": ""FOOD#GENERAL""}]","[{""aspect"": ""wi fi"", ""polarity"": ""NEG"", ""opinion"": ""poor"", ""category"": ""FACILITY#WIFI""}, {""aspect"": ""breakfast"", ""polarity"": ""NEG"", ""opinion"": ""not include"", ""category"": ""FOOD#GENERAL""}, {""aspect"": ""management"", ""polarity"": ""NEG"", ""opinion"": ""different"", ""category"": ""SERVICE#GENERAL""}]"
"It ' s a nice and clean budget hotel , with comfortable bed and nice shower .","[{""aspect"": ""hotel"", ""opinion"": ""nice"", ""polarity"": ""POS"", ""category"": ""HOTEL#GENERAL""}, {""aspect"": ""hotel"", ""opinion"": ""clean"", ""polarity"": ""POS"", ""category"": ""HOTEL#CLEANLINESS""}, {""aspect"": ""hotel"", ""opinion"": ""budget"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""bed"", ""opinion"": ""comfortable"", ""polarity"": ""POS"", ""category"": ""ROOM#BED""}, {""aspect"": ""shower"", ""opinion"": ""nice"", ""polarity"": ""POS"", ""category"": ""ROOM#BATHROOM""}]","[{""aspect"": ""budget hotel"", ""polarity"": ""POS"", ""opinion"": ""nice"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""bed"", ""polarity"": ""POS"", ""opinion"": ""clean"", ""category"": ""HOTEL#CLEANLINESS""}, {""aspect"": ""shower"", ""polarity"": ""POS"", ""opinion"": ""comfortable"", ""category"": ""ROOM#BED""}]"
Too bad they didn ' t serve breakfast ( I stayed at the much cheaper budget hotel that still provides breakfast ) .,"[{""aspect"": ""breakfast"", ""opinion"": ""didn ' t serve"", ""polarity"": ""NEG"", ""category"": ""FOOD#GENERAL""}]","[{""aspect"": ""breakfast"", ""polarity"": ""NEG"", ""opinion"": ""didn't serve"", ""category"": ""FOOD#GENERAL""}]"
"However , I appreciate their cleanliness , air - conditioned rooms , hot shower and room service .","[{""aspect"": ""cleanliness"", ""opinion"": ""appreciate"", ""polarity"": ""POS"", ""category"": ""ROOM#CLEANLINESS""}]","[{""aspect"": ""cleanliness"", ""polarity"": ""POS"", ""opinion"": ""appreciate"", ""category"": ""HOTEL#CLEANLINESS""}, {""aspect"": ""rooms"", ""polarity"": ""POS"", ""opinion"": ""air - conditioned"", ""category"": ""ROOM#AIR - conditioned""}, {""aspect"": ""shower"", ""polarity"": ""POS"", ""opinion"": ""hot"", ""category"": ""ROOM#BATHROOM""}, {""aspect"": ""room service"", ""polarity"": ""POS"", ""opinion"": ""appreciate"", ""category"": ""SERVICE#GENERAL""}]"
If you are looking for a budget hotel with no frills then Grandmas is a good option close to Seminiyak beach .,"[{""aspect"": ""hotel"", ""opinion"": ""budget"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""hotel"", ""polarity"": ""POS"", ""opinion"": ""no frills"", ""category"": ""HOTEL#PRICE""}]"
I had a problem with the TV in the room and staff very efficient and got me another room immediately .,"[{""aspect"": ""TV"", ""opinion"": ""problem"", ""polarity"": ""NEG"", ""category"": ""ROOM#FACILITY""}, {""aspect"": ""staff"", ""opinion"": ""efficient"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""TV"", ""polarity"": ""NEG"", ""opinion"": ""problem"", ""category"": ""ROOM#FACILITY""}, {""aspect"": ""staff"", ""polarity"": ""POS"", ""opinion"": ""efficient"", ""category"": ""SERVICE#GENERAL""}]"
Wifi speed was average .,"[{""aspect"": ""Wifi speed"", ""opinion"": ""average"", ""polarity"": ""NEU"", ""category"": ""FACILITY#WIFI""}]","[{""aspect"": ""Wifi speed"", ""polarity"": ""NEU"", ""opinion"": ""average"", ""category"": ""FACILITY#WIFI""}]"
Overall for the price its very decent .,"[{""aspect"": ""price"", ""opinion"": ""decent"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}]","[{""aspect"": ""price"", ""polarity"": ""POS"", ""opinion"": ""decent"", ""category"": ""HOTEL#PRICE""}]"
"It ’ s a budget hotel , and for the price you can get a decent room with exceptional service for the price .","[{""aspect"": ""hotel"", ""opinion"": ""budget"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""price"", ""opinion"": ""budget"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""room"", ""opinion"": ""decent"", ""polarity"": ""POS"", ""category"": ""ROOM#GENERAL""}, {""aspect"": ""service"", ""opinion"": ""exceptional"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""room"", ""polarity"": ""POS"", ""opinion"": ""decent"", ""category"": ""ROOM#GENERAL""}, {""aspect"": ""service"", ""polarity"": ""POS"", ""opinion"": ""exceptional"", ""category"": ""SERVICE#GENERAL""}]"
"The spa is one of the best I ’ ve had , and for an equally affordable price , even with a 20 % discount .","[{""aspect"": ""spa"", ""opinion"": ""one of the best"", ""polarity"": ""POS"", ""category"": ""SERVICE#GENERAL""}]","[{""aspect"": ""spa"", ""polarity"": ""POS"", ""opinion"": ""best"", ""category"": ""FACILITY#GENERAL""}, {""aspect"": ""price"", ""polarity"": ""POS"", ""opinion"": ""affordable"", ""category"": ""HOTEL#PRICE""}]"
We booked into Harris Hotel Bali for its location close to the airport as we had an 11pm flight .,"[{""aspect"": ""Hotel"", ""opinion"": ""booked"", ""polarity"": ""NEU"", ""category"": ""HOTEL#GENERAL""}, {""aspect"": ""location"", ""opinion"": ""close"", ""polarity"": ""POS"", ""category"": ""LOCATION#TRANSPORT_HUB""}]","[{""aspect"": ""location"", ""polarity"": ""POS"", ""opinion"": ""close to the airport"", ""category"": ""LOCATION#TRANSPORT_HUB""}]"
The room rate was great and we enjoyed some food and beverages whilst sitting around the pool .,"[{""aspect"": ""rate"", ""opinion"": ""great"", ""polarity"": ""POS"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""food"", ""opinion"": ""enjoyed"", ""polarity"": ""POS"", ""category"": ""FOOD#TASTE""}, {""aspect"": ""beverages"", ""opinion"": ""enjoyed"", ""polarity"": ""POS"", ""category"": ""FOOD#GENERAL""}]","[{""aspect"": ""room rate"", ""polarity"": ""POS"", ""opinion"": ""great"", ""category"": ""HOTEL#PRICE""}, {""aspect"": ""food"", ""polarity"": ""POS"", ""opinion"": ""enjoyed"", ""category"": ""FOOD#TASTE""}, {""aspect"": ""beverages"", ""polarity"": ""POS"", ""opinion"": ""enjoyed"", ""category"": ""FOOD#TASTE""}]"
Excellent location near airport .,"[{""aspect"": ""location"", ""opinion"": ""Excellent"", ""polarity"": ""POS"", ""category"": ""LOCATION#GENERAL""}]","[{""aspect"": ""location"", ""polarity"": ""POS"", ""opinion"": ""Excellent"", ""category"": ""LOCATION#TRANSPORT_HUB""}]"
